16.0	2.93819797979798
511.0	2.93819797979798
620.0	2.9493838862559243
1042.0	2.9493838862559243
1116.0	2.896280701754386
2085.0	2.896280701754386
2117.0	2.8938883632923367
3174.0	2.8938883632923367
3218.0	2.8983169014084504
4354.0	2.8983169014084504
4414.0	2.87375067264574
6644.0	2.87375067264574
6717.0	2.2730216504549734
9904.0	2.2730216504549734
10007.0	4.395801036269431
11937.0	4.395801036269431
12007.0	4.527315195753152
13514.0	4.527315195753152
13611.0	4.697782349756361
17305.0	4.697782349756361
17412.0	4.270180746561886
21484.0	4.270180746561886
21609.0	4.876664540446506
25058.0	4.876664540446506
25107.0	4.324860288720332
29194.0	4.324860288720332
29309.0	4.400050277979212
33446.0	4.400050277979212
33510.0	4.652897911832946
36958.0	4.652897911832946
37008.0	4.856137619853357
40554.0	4.856137619853357
40608.0	4.840780126849895
44392.0	4.840780126849895
44700.0	4.739958573072498
48176.0	4.739958573072498
48206.0	4.79638444924406
51910.0	4.79638444924406
52008.0	4.733561591220851
55653.0	4.733561591220851
55708.0	4.924014484007242
59022.0	4.924014484007242
59108.0	3.7934100217864923
63698.0	3.7934100217864923
63815.0	3.2984498886414255
69203.0	3.2984498886414255
69312.0	3.7958681522748376
73620.0	3.7958681522748376
73709.0	3.7397007268063276
78387.0	3.7397007268063276
78513.0	3.945150620754275
82782.0	3.945150620754275
83004.0	4.341799728137744
87418.0	4.341799728137744
87510.0	4.205914156225007
91261.0	4.205914156225007
91311.0	4.052423350735643
95525.0	4.052423350735643
95611.0	2.8588375165125495
101667.0	2.8588375165125495
101712.0	3.8187359385588433
106139.0	3.8187359385588433
106210.0	4.174639455782313
110326.0	4.174639455782313
110409.0	5.149410105757932
113813.0	5.149410105757932
113910.0	4.992927947598253
117574.0	4.992927947598253
117607.0	4.928536038441004
121353.0	4.928536038441004
121601.0	5.054990863542587
124994.0	5.054990863542587
125107.0	5.157235728676965
128085.0	5.157235728676965
128207.0	5.097844510385757
131577.0	5.097844510385757
131607.0	5.1777252047315745
134904.0	5.1777252047315745
135007.0	5.252052615478739
138276.0	5.252052615478739
138308.0	5.01573832887303
141671.0	5.01573832887303
141707.0	4.708127155172414
145419.0	4.708127155172414
145510.0	5.114620066285026
148829.0	5.114620066285026
148908.0	5.20763156350836
152317.0	5.20763156350836
152602.0	5.272828784119107
155826.0	5.272828784119107
155909.0	5.099900113507378
159433.0	5.099900113507378
159508.0	5.252467358553733
162495.0	5.252467358553733
162607.0	4.779621846409759
166214.0	4.779621846409759
166309.0	5.136257948947604
168542.0	5.136257948947604
